1236,Trust (1990),Comedy|Drama|Romance,1990,5.7
1237,Seventh Seal  The (Sjunde inseglet  Det) (1957),Drama,1957,8.8
1238,Local Hero (1983),Comedy,1983,6.8
1240,Terminator  The (1984),Action|Sci-Fi|Thriller,1984,4.2
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,1992,5.2
1242,Glory (1989),Drama|War,1989,7.3
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1990,3.2
1244,Manhattan (1979),Comedy|Drama|Romance,1979,9.3
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,1990,6.6
1246,Dead Poets Society (1989),Drama,1989,5.7
1247,Graduate  The (1967),Comedy|Drama|Romance,1967,2.2
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,1958,5.9
1249,Femme Nikita  La (Nikita) (1990),Action|Crime|Romance|Thriller,1990,2.9
1250,Bridge on the River Kwai  The (1957),Adventure|Drama|War,1957,3.7
1251,8 1/2 (8ВЅ) (1963),Drama|Fantasy,1963,5.6
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,1974,4.5
1253,Day the Earth Stood Still  The (1951),Drama|Sci-Fi|Thriller,1951,3
1254,Treasure of the Sierra Madre  The (1948),Action|Adventure|Drama|Western,1948,2.5
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,1987,3.4
1256,Duck Soup (1933),Comedy|Musical|War,1933,9.2
1257,Better Off Dead... (1985),Comedy|Romance,1985,8.6
1258,Shining  The (1980),Horror,1980,3
1259,Stand by Me (1986),Adventure|Drama,1986,3.6
1260,M (1931),Crime|Film-Noir|Thriller,1931,8
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,1987,4.8
1262,Great Escape  The (1963),Action|Adventure|Drama|War,1963,4.9
1263,Deer Hunter  The (1978),Drama|War,1978,4.2
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1981,3.6
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,1993,5.9
1266,Unforgiven (1992),Drama|Western,1992,3.5
1267,Manchurian Candidate  The (1962),Crime|Thriller|War,1962,8.8
1268,Pump Up the Volume (1990),Comedy|Drama,1990,7.6
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1944,7
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,1985,6.9
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,1991,6.5
1272,Patton (1970),Drama|War,1970,3.7
1273,Down by Law (1986),Comedy|Drama|Film-Noir,1986,9.6
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,1988,9.6
1275,Highlander (1986),Action|Adventure|Fantasy,1986,4.7
1276,Cool Hand Luke (1967),Drama,1967,3.9
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,1990,9
1278,Young Frankenstein (1974),Comedy|Fantasy,1974,5.3
1279,Night on Earth (1991),Comedy|Drama,1991,3.8
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,1991,2.2
1281,Great Dictator  The (1940),Comedy|Drama|War,1940,4.5
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,1940,5
1283,High Noon (1952),Drama|Western,1952,8.2
1284,Big Sleep  The (1946),Crime|Film-Noir|Mystery,1946,2.7
1285,Heathers (1989),Comedy,1989,5.5
1286,Somewhere in Time (1980),Drama|Romance,1980,8.4
1287,Ben-Hur (1959),Action|Adventure|Drama,1959,2.5
1288,This Is Spinal Tap (1984),Comedy,1984,6.6
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,1983,4.3
1290,Some Kind of Wonderful (1987),Drama|Romance,1987,6.1
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1989,7.3
1292,Being There (1979),Comedy|Drama,1979,8.6
1293,Gandhi (1982),Drama,1982,4.5
1295,Unbearable Lightness of Being  The (1988),Drama,1988,3.3
1296,Room with a View  A (1986),Drama|Romance,1986,3.9
1297,Real Genius (1985),Comedy,1985,9.8
1298,Pink Floyd: The Wall (1982),Drama|Musical,1982,7.5
1299,Killing Fields  The (1984),Drama|War,1984,7.3
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,1985,6.5
1301,Forbidden Planet (1956),Drama|Sci-Fi,1956,6.6
1302,Field of Dreams (1989),Children|Drama|Fantasy,1989,3.4
1303,Man Who Would Be King  The (1975),Adventure|Drama,1975,4.8
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,1969,4.7
1305,Paris  Texas (1984),Drama|Romance,1984,3.7
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,1991,3.7
1307,When Harry Met Sally... (1989),Comedy|Romance,1989,2.7
1311,Santa with Muscles (1996),Comedy,1996,3.4
1312,Female Perversions (1996),Drama,1996,6.9
1317,I'm Not Rappaport (1996),Comedy,1996,4.6
1318,Blue Juice (1995),Comedy|Drama,1995,8.4
1320,AlienВі (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,1992,3.4
1321,American Werewolf in London  An (1981),Comedy|Horror|Thriller,1981,8.5
1322,Amityville 1992: It's About Time (1992),Horror,1992,8.7
1323,Amityville 3-D (1983),Horror,1983,2.3
1324,Amityville: Dollhouse (1996),Horror,1996,4.5
1325,Amityville: A New Generation (1993),Horror,1993,4.7
1326,Amityville II: The Possession (1982),Horror,1982,3.1
1327,Amityville Horror  The (1979),Drama|Horror|Mystery|Thriller,1979,7.7
1328,Amityville Curse  The (1990),Horror,1990,2.9
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,1974,3.2
1330,April Fool's Day (1986),Horror,1986,3.5
1332,Believers  The (1987),Horror|Thriller,1987,7.1
1333,Birds  The (1963),Horror|Thriller,1963,7.3
1334,Blob  The (1958),Horror|Sci-Fi,1958,8.7
1336,Body Parts (1991),Horror|Thriller,1991,7.1
1337,Body Snatcher  The (1945),Drama|Horror|Thriller,1945,7.5
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,1992,9.5
1340,Bride of Frankenstein  The (Bride of Frankenstein) (1935),Drama|Horror|Sci-Fi,1935,3.3
1342,Candyman (1992),Horror|Thriller,1992,6.7
1343,Cape Fear (1991),Thriller,1991,5.3
1344,Cape Fear (1962),Crime|Drama|Thriller,1962,6.3
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,1976,4.9
1346,Cat People (1982),Drama|Fantasy|Horror,1982,7.2
1347,Nightmare on Elm Street  A (1984),Horror|Thriller,1984,6.5
1348,Nosferatu (Nosferatu  eine Symphonie des Grauens) (1922),Horror,1922,4.8
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,1986,7.8
1350,Omen  The (1976),Horror|Mystery|Thriller,1976,3.4
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,1996,7.1
1352,Albino Alligator (1996),Crime|Thriller,1996,7.8
1353,Mirror Has Two Faces  The (1996),Comedy|Drama|Romance,1996,7.5
1354,Breaking the Waves (1996),Drama|Mystery,1996,3.8
1355,Nightwatch (1997),Horror|Thriller,1997,4.5
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,1996,2.8
1357,Shine (1996),Drama|Romance,1996,5.7
1358,Sling Blade (1996),Drama,1996,5.3
1359,Jingle All the Way (1996),Children|Comedy,1996,4.7
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1996,8.5
1363,Preacher's Wife  The (1996),Drama,1996,9.7
1365,Ridicule (1996),Drama,1996,4.1
1366,Crucible  The (1996),Drama,1996,8.3
1367,101 Dalmatians (1996),Adventure|Children|Comedy,1996,7.1
1370,Die Hard 2 (1990),Action|Adventure|Thriller,1990,7.5
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,1979,8.8
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,1991,4.5
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,1989,4.2
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,1982,7
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,1984,8.1
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,1986,6.5
1377,Batman Returns (1992),Action|Crime,1992,5.9
1378,Young Guns (1988),Action|Comedy|Western,1988,7.7
1379,Young Guns II (1990),Action|Western,1990,6
1380,Grease (1978),Comedy|Musical|Romance,1978,6.8
1381,Grease 2 (1982),Comedy|Musical|Romance,1982,7.1
1382,Marked for Death (1990),Action|Drama,1990,9.8
1385,Under Siege (1992),Action|Drama|Thriller,1992,6.7
1386,Terror in a Texas Town (1958),Western,1958,8.3
1387,Jaws (1975),Action|Horror,1975,8.6
1388,Jaws 2 (1978),Horror|Thriller,1978,3.6
1389,Jaws 3-D (1983),Action|Horror,1983,8.1
1390,My Fellow Americans (1996),Comedy,1996,6.6
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,1996,3.4
1392,Citizen Ruth (1996),Comedy|Drama,1996,6.8
1393,Jerry Maguire (1996),Drama|Romance,1996,9.7
1394,Raising Arizona (1987),Comedy,1987,7.3
1395,Tin Men (1987),Comedy|Drama,1987,4.8
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,1992,5.1
1397,Bastard Out of Carolina (1996),Drama,1996,8.5
1398,In Love and War (1996),Romance|War,1996,5.2
1399,Marvin's Room (1996),Drama,1996,3.1
1401,Ghosts of Mississippi (1996),Drama,1996,8.4
1404,Night Falls on Manhattan (1996),Crime|Drama,1996,4.5
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,1996,2.8
1406,La CГ©rГ©monie (1995),Crime|Drama|Mystery|Thriller,1995,5.9
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,1996,8
1408,Last of the Mohicans  The (1992),Action|Romance|War|Western,1992,5.3
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,1996,8.6
1410,Evening Star  The (1996),Comedy|Drama,1996,8.1
1411,Hamlet (1996),Crime|Drama|Romance,1996,3.3
1412,Some Mother's Son (1996),Drama,1996,5.2
1413,Whole Wide World  The (1996),Drama,1996,9
1414,Mother (1996),Comedy,1996,2.4
1415,Thieves (Voleurs  Les) (1996),Crime|Drama|Romance,1996,7.5
1416,Evita (1996),Drama|Musical,1996,2.2
1417,Portrait of a Lady  The (1996),Drama,1996,2.4
1419,Walkabout (1971),Adventure|Drama,1971,8.6
1421,Grateful Dead (1995),Documentary,1995,3.7
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,1997,5.2
1423,Hearts and Minds (1996),Drama,1996,4.9
1425,Fierce Creatures (1997),Comedy,1997,5.3
1427,Turbulence (1997),Action|Thriller,1997,6.7
1428,Angel Baby (1995),Drama,1995,4.9
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,1996,8.7
1430,Underworld (1996),Comedy|Thriller,1996,3.8
1431,Beverly Hills Ninja (1997),Action|Comedy,1997,7.4
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,1997,9.6
1437,Cement Garden  The (1993),Drama,1993,2.7
1438,Dante's Peak (1997),Action|Thriller,1997,7.2
1439,Meet Wally Sparks (1997),Comedy,1997,3.5
1440,Amos & Andrew (1993),Comedy,1993,3.6
1441,Benny & Joon (1993),Comedy|Romance,1993,9.3
1442,Prefontaine (1997),Drama,1997,4.2
1445,McHale's Navy (1997),Comedy|War,1997,6.6
1446,Kolya (Kolja) (1996),Comedy|Drama,1996,7.9
1447,Gridlock'd (1997),Crime,1997,6.2
1449,Waiting for Guffman (1996),Comedy,1996,6.2
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,1996,7.9
1453,Beautician and the Beast  The (1997),Comedy|Romance,1997,9.2
1454,SubUrbia (1997),Comedy|Drama,1997,3.4
1455,Hotel de Love (1996),Comedy|Romance,1996,4
1456,Pest  The (1997),Comedy,1997,4.1
1457,Fools Rush In (1997),Comedy|Drama|Romance,1997,7.4
1458,Touch (1997),Drama|Fantasy|Romance,1997,9.6
1459,Absolute Power (1997),Mystery|Thriller,1997,9.1
1460,That Darn Cat (1997),Children|Comedy|Mystery,1997,3.8
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,1997,6.7
1463,That Old Feeling (1997),Comedy|Romance,1997,4.7
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,1997,7.4
1465,Rosewood (1997),Action|Drama,1997,3.7
1466,Donnie Brasco (1997),Crime|Drama,1997,9.1
1468,Booty Call (1997),Comedy|Romance,1997,3.6
1471,Boys Life 2 (1997),Drama,1997,7.8
1472,City of Industry (1997),Crime|Thriller,1997,8.8
1473,Best Men (1997),Action|Comedy|Crime|Drama,1997,9.2
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,1997,8.2
1475,Kama Sutra: A Tale of Love (1996),Romance,1996,7.6
1476,Private Parts (1997),Comedy|Drama,1997,5.6
1477,Love Jones (1997),Romance,1997,2.4
1479,Saint  The (1997),Action|Romance|Sci-Fi|Thriller,1997,4.6
1480,Smilla's Sense of Snow (1997),Drama|Thriller,1997,9
1482,Van  The (1996),Comedy|Drama,1996,4.9
1483,Crash (1996),Drama|Thriller,1996,6.1
1484,Daytrippers  The (1996),Comedy|Drama|Mystery|Romance,1996,7.9
1485,Liar Liar (1997),Comedy,1997,5.6
1486,Quiet Room  The (1996),Drama,1996,7.1
1487,Selena (1997),Drama|Musical,1997,3.2
1488,Devil's Own  The (1997),Action|Drama|Thriller,1997,9.3
1489,Cats Don't Dance (1997),Animation|Children|Musical,1997,8.6
1490,B*A*P*S (1997),Comedy,1997,5.3
1493,Love and Other Catastrophes (1996),Romance,1996,9
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,1997,7.6
1496,Anna Karenina (1997),Drama|Romance,1997,5
1497,Double Team (1997),Action,1997,2.2
1498,Inventing the Abbotts (1997),Drama|Romance,1997,2.3
1499,Anaconda (1997),Action|Adventure|Thriller,1997,9.4
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,1997,8.9
1501,Keys to Tulsa (1997),Crime,1997,8.6
1503,8 Heads in a Duffel Bag (1997),Comedy,1997,6.6
1504,Hollow Reed (1996),Drama,1996,6.7
1508,Traveller (1997),Drama,1997,7.6
1509,All Over Me (1997),Drama,1997,3.6
1511,Chef in Love  A (Shekvarebuli kulinaris ataserti retsepti) (1997),Comedy|Romance,1997,9.2
1513,Romy and Michele's High School Reunion (1997),Comedy,1997,6.9
1514,Temptress Moon (Feng Yue) (1996),Romance,1996,8.2
1515,Volcano (1997),Action|Drama|Thriller,1997,4.9
1516,Children of the Revolution (1996),Comedy,1996,4.1
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,1997,5.3
1518,Breakdown (1997),Action|Thriller,1997,7.1
1519,Broken English (1996),Drama,1996,4.9
1520,Commandments (1997),Romance,1997,4
1522,Ripe (1996),Drama,1996,4.4
1523,Truth or Consequences  N.M. (1997),Action|Crime|Romance,1997,4.5
1526,Fathers' Day (1997),Comedy,1997,9.8
1527,Fifth Element  The (1997),Action|Adventure|Comedy|Sci-Fi,1997,9.1
1528,Intimate Relations (1996),Comedy,1996,4
1529,Nowhere (1997),Comedy|Drama,1997,9.4
1533,Promise  The (La promesse) (1996),Drama,1996,4.3
1534,Bonheur  Le (1965),Drama,1965,6.5
1535,Love! Valour! Compassion! (1997),Drama|Romance,1997,3.9
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,1996,5.4
1539,Twin Town (1997),Comedy|Crime,1997,7.5
1541,Addicted to Love (1997),Comedy|Romance,1997,8.6
1542,Brassed Off (1996),Comedy|Drama|Romance,1996,8.1
1543,Designated Mourner  The (1997),Drama,1997,5.7
1544,Lost World: Jurassic Park  The (1997),Action|Adventure|Sci-Fi|Thriller,1997,4.5
1545,Ponette (1996),Drama,1996,4
1546,Schizopolis (1996),Comedy,1996,5.6
1547,Shiloh (1997),Children|Drama,1997,7.9
1548,War at Home  The (1996),Drama,1996,4.7
1550,Trial and Error (1997),Comedy|Romance,1997,6.5
1552,Con Air (1997),Action|Adventure|Thriller,1997,3.6
1554,Pillow Book  The (1996),Drama|Romance,1996,5.7
1555,To Have  or Not (En avoir (ou pas)) (1995),Drama,1995,8.4
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,1997,9.6
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,1997,4.3
1565,Head Above Water (1996),Comedy|Thriller,1996,2.3
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,1997,6.3
1569,My Best Friend's Wedding (1997),Comedy|Romance,1997,8
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,1996,7.9
1572,Contempt (MГ©pris  Le) (1963),Drama,1963,7.9
1573,Face/Off (1997),Action|Crime|Drama|Thriller,1997,8.4
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,1997,2.4
1581,Out to Sea (1997),Comedy,1997,6.7
1582,Wild America (1997),Adventure|Children,1997,7.1
1583,Simple Wish  A (1997),Children|Fantasy,1997,9.6
1584,Contact (1997),Drama|Sci-Fi,1997,7.2
1585,Love Serenade (1996),Comedy,1996,3.9
1586,G.I. Jane (1997),Action|Drama,1997,8
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,1982,5.6
1588,George of the Jungle (1997),Children|Comedy,1997,5.3
1589,Cop Land (1997),Action|Crime|Drama|Thriller,1997,7.9
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,1997,2.5
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,1997,3.4
1592,Air Bud (1997),Children|Comedy,1997,3.5
1593,Picture Perfect (1997),Comedy|Romance,1997,4.5
1594,In the Company of Men (1997),Comedy|Drama,1997,7.3
1595,Free Willy 3: The Rescue (1997),Adventure|Children|Drama,1997,5.4
1596,Career Girls (1997),Drama,1997,6.9
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,1997,4.4
1598,Desperate Measures (1998),Crime|Drama|Thriller,1998,6.5
1599,Steel (1997),Action,1997,6.8
1600,She's So Lovely (1997),Drama|Romance,1997,5.5
1601,Hoodlum (1997),Crime|Drama|Film-Noir,1997,7.4
1602,Leave It to Beaver (1997),Comedy,1997,6
1603,Mimic (1997),Horror|Sci-Fi|Thriller,1997,5.8
1604,Money Talks (1997),Action|Comedy,1997,2.7
1605,Excess Baggage (1997),Adventure|Romance,1997,7.2
1606,Kull the Conqueror (1997),Action|Adventure,1997,4.3
1608,Air Force One (1997),Action|Thriller,1997,2.9
1609,187 (One Eight Seven) (1997),Drama|Thriller,1997,5.2
1610,Hunt for Red October  The (1990),Action|Adventure|Thriller,1990,4.8
1611,My Own Private Idaho (1991),Drama|Romance,1991,3.5
1612,Kiss Me  Guido (1997),Comedy,1997,5.9
1614,In & Out (1997),Comedy,1997,7.3
1615,Edge  The (1997),Adventure|Drama,1997,9
1616,Peacemaker  The (1997),Action|Thriller|War,1997,9.1
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1997,5.8
1619,Seven Years in Tibet (1997),Adventure|Drama|War,1997,6.5
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,1997,3.4
1621,Soul Food (1997),Drama,1997,7.1
1623,Wishmaster (1997),Horror,1997,9.7
1624,Thousand Acres  A (1997),Drama,1997,5.1
1625,Game  The (1997),Drama|Mystery|Thriller,1997,7.3
1626,Fire Down Below (1997),Action|Drama|Thriller,1997,3
1627,U Turn (1997),Crime|Drama|Mystery,1997,6.6
1629,MatchMaker  The (1997),Comedy|Romance,1997,2.8
1631,Assignment  The (1997),Action|Thriller,1997,2.4
1632,Smile Like Yours  A (1997),Comedy|Romance,1997,9
1633,Ulee's Gold (1997),Drama,1997,3.4
1635,Ice Storm  The (1997),Drama,1997,2.7
1639,Chasing Amy (1997),Comedy|Drama|Romance,1997,5.7
1641,Full Monty  The (1997),Comedy|Drama,1997,4.3
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,1996,2.2
1643,Mrs. Brown (a.k.a. Her Majesty  Mrs. Brown) (1997),Drama|Romance,1997,4.6
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997,7.3
1645,Devil's Advocate  The (1997),Drama|Mystery|Thriller,1997,2.9
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,1997,7
1647,Playing God (1997),Crime|Drama|Thriller,1997,6.9
1648,House of Yes  The (1997),Comedy|Drama,1997,7.8
1649,Fast  Cheap & Out of Control (1997),Documentary,1997,2.7
1650,Washington Square (1997),Drama,1997,6
1651,Telling Lies in America (1997),Drama,1997,5.3
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997,3.3
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,1997,7.2
1655,Phantoms (1998),Drama|Horror|Thriller,1998,5.2
1656,Swept from the Sea (1997),Drama|Romance,1997,2.6
1658,Life Less Ordinary  A (1997),Romance|Thriller,1997,7.9
1659,Hurricane Streets (1997),Drama,1997,5.3
1660,Eve's Bayou (1997),Drama,1997,8.9
1661,Switchback (1997),Crime|Mystery|Thriller,1997,3.2
1663,Stripes (1981),Comedy|War,1981,8.2
1665,Bean (1997),Comedy,1997,5.6
1667,Mad City (1997),Action|Drama,1997,2.2
1669,Tango Lesson  The (1997),Romance,1997,4.7
1670,Welcome to Sarajevo (1997),Drama|War,1997,6.7
1671,Deceiver (1997),Crime|Drama|Thriller,1997,9.1
1672,Rainmaker  The (1997),Drama,1997,9.6
1673,Boogie Nights (1997),Drama,1997,3.9
1674,Witness (1985),Drama|Romance|Thriller,1985,3.2
1675,Incognito (1997),Crime|Thriller,1997,7.9
1676,Starship Troopers (1997),Action|Sci-Fi,1997,7
1678,Joy Luck Club  The (1993),Drama|Romance,1993,9.2
1680,Sliding Doors (1998),Drama|Romance,1998,5.8
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,1997,5.7
1682,Truman Show  The (1998),Comedy|Drama|Sci-Fi,1998,5.7
1683,Wings of the Dove  The (1997),Drama|Romance,1997,7.5
1684,Mrs. Dalloway (1997),Drama|Romance,1997,8.2
1686,Red Corner (1997),Crime|Thriller,1997,3.2
1687,Jackal  The (1997),Action|Thriller,1997,2.5
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,1997,8.9
1689,Man Who Knew Too Little  The (1997),Comedy|Crime|Thriller,1997,9.8
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1997,3.5
1692,Alien Escape (1995),Horror|Sci-Fi,1995,9.7
1693,Amistad (1997),Drama|Mystery,1997,5.6
1694,Apostle  The (1997),Drama,1997,6.2
1695,Artemisia (1997),Drama,1997,8.7
1696,Bent (1997),Drama|War,1997,4.8
1699,Butcher Boy  The (1997),Comedy|Drama,1997,2.6
1701,Deconstructing Harry (1997),Comedy|Drama,1997,7.2
1702,Flubber (1997),Children|Comedy|Fantasy,1997,8.4
1703,For Richer or Poorer (1997),Comedy,1997,8.8
1704,Good Will Hunting (1997),Drama|Romance,1997,3.9
1707,Home Alone 3 (1997),Children|Comedy,1997,8.2
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,1997,8.7
1713,Mouse Hunt (1997),Children|Comedy,1997,8.3
1716,Other Voices  Other Rooms (1995),Drama,1995,9.7
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1997,3
1719,Sweet Hereafter  The (1997),Drama,1997,2.7
1721,Titanic (1997),Drama|Romance,1997,8.9
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,1997,8.2
1726,Postman  The (1997),Action|Adventure|Drama|Sci-Fi,1997,7.5
1727,Horse Whisperer  The (1998),Drama|Romance,1998,3.8
1729,Jackie Brown (1997),Crime|Drama|Thriller,1997,3
1730,Kundun (1997),Drama,1997,6.7
1731,Mr. Magoo (1997),Comedy,1997,3.6
1732,Big Lebowski  The (1998),Comedy|Crime,1998,2.3
1733,Afterglow (1997),Drama|Romance,1997,5.9
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1997,5.7
1735,Great Expectations (1998),Drama|Romance,1998,2.2
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,1998,9.8
1744,Firestorm (1998),Action|Adventure|Thriller,1998,4.8
1747,Wag the Dog (1997),Comedy,1997,5
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,1998,2.5
1750,Star Kid (1997),Adventure|Children|Fantasy|Sci-Fi,1997,4.1
1752,Hard Rain (1998),Action|Crime|Thriller,1998,9.6
1753,Half Baked (1998),Comedy,1998,3.6
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,1998,4.2
1755,Shooting Fish (1997),Comedy|Romance,1997,8.6
1756,Prophecy II  The (1998),Horror,1998,8.6
1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,1995,5.1
1759,Four Days in September (O Que Г‰ Isso  Companheiro?) (1997),Drama,1997,3.4
1760,Spice World (1997),Comedy,1997,6.5
1762,Deep Rising (1998),Action|Horror|Sci-Fi,1998,5.3
1767,Music From Another Room (1998),Drama|Romance,1998,6.3
1769,Replacement Killers  The (1998),Action|Crime|Thriller,1998,7.1
1770,B. Monkey (1998),Crime|Romance|Thriller,1998,3.1
1771,Night Flier (1997),Horror,1997,4.3
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,1998,5.1
1773,Tokyo Fist (Tokyo ken) (1995),Action|Drama,1995,9.3
1777,Wedding Singer  The (1998),Comedy|Romance,1998,8
1779,Sphere (1998),Sci-Fi|Thriller,1998,8.3
1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller,1998,8.3
1784,As Good as It Gets (1997),Comedy|Drama|Romance,1997,7.4
1785,King of New York (1990),Crime|Thriller,1990,3.8
1788,Men with Guns (1997),Action|Drama,1997,8.8
1791,Twilight (1998),Crime|Drama|Thriller,1998,8.3
1792,U.S. Marshals (1998),Action|Crime|Thriller,1998,7.6
1793,Welcome to Woop-Woop (1997),Comedy,1997,7.1
1794,Love and Death on Long Island (1997),Comedy|Drama,1997,4
1796,In God's Hands (1998),Action|Drama,1998,6.1
1797,Everest (1998),Documentary|IMAX,1998,2.8
1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,1997,8.3
1801,Man in the Iron Mask  The (1998),Action|Adventure|Drama,1998,5.5
1804,Newton Boys  The (1998),Crime|Drama,1998,5.3
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,1998,5
1806,Paulie (1998),Adventure|Children|Comedy,1998,9.3
1809,Fireworks (Hana-bi) (1997),Crime|Drama,1997,7.3
1810,Primary Colors (1998),Comedy|Drama,1998,7.1
1814,Price Above Rubies  A (1998),Drama,1998,6.8
1816,Two Girls and a Guy (1997),Comedy|Drama,1997,7.9
1821,Object of My Affection  The (1998),Comedy|Romance,1998,8.6
1822,Meet the Deedles (1998),Children|Comedy,1998,7.4
1824,Homegrown (1998),Comedy|Thriller,1998,5.3
1825,The Players Club (1998),Comedy|Drama,1998,9.3
1826,Barney's Great Adventure (1998),Adventure|Children,1998,2.5
1827,Big One  The (1997),Comedy|Documentary,1997,9.1
1829,Chinese Box (1997),Drama|Romance,1997,7.5
1831,Lost in Space (1998),Action|Adventure|Sci-Fi,1998,4.8
1833,Mercury Rising (1998),Action|Drama|Thriller,1998,5.7
1834,Spanish Prisoner  The (1997),Crime|Drama|Mystery|Thriller,1997,3.9
